ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Scholtes,14,443,Single,Italy,True,570.0,820.0,IEC,LTE 14-H208 A+,AS/NZS 2007.1:2005,2.16825859949,2.0,0.0,2.652,Eco,186.0,"Australia,Fiji,New Zealand",1.203,68804,Approved,10.5,Built-in,False,595.0,2017-11-06,,Single product class,Unavailable,,http://www.indesit.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,12,274,Single,China,True,598.0,820.0,IEC,BDDW605W,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,68688,Approved,11.5,Built-in,False,561.0,2018-01-02,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,12,274,Single,China,True,598.0,820.0,IEC,BDDW605W-F,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,68688,Approved,11.5,Built-in,False,561.0,2018-01-02,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,12,274,Single,China,True,598.0,820.0,IEC,BDDW605X,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,68688,Approved,11.5,Built-in,False,561.0,2018-01-02,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,12,274,Single,China,True,598.0,820.0,IEC,BDDW605X-F,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,68688,Approved,11.5,Built-in,False,561.0,2018-01-02,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,14,264,Single,China,True,600.0,850.0,IEC,BDW71S,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,70482,Approved,13.0,Freestanding,False,600.0,2018-02-07,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Prossimo,12,274,Single,China,True,600.0,850.0,IEC,PDW6SL,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,Normal,112.0,"Australia,Fiji,New Zealand",0.0,70148,Approved,11.5,Freestanding,False,600.0,2018-02-04,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Prossimo,12,274,Single,China,True,600.0,850.0,IEC,PDW6W,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,Normal,112.0,"Australia,Fiji,New Zealand",0.0,70148,Approved,11.5,Freestanding,False,600.0,2018-02-04,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FAGOR,12,370,Single,Italy,False,600.0,820.0,IEC,LFF-033XA AUS,AS/NZS 2007.1:2005,2.24091883262,2.0,0.0,2.32,Program No. 7 (Mix 50 deg C),93.0,"Australia,Fiji,New Zealand",0.8,66460,Approved,13.2,Freestanding,False,595.0,2018-04-08,,Single product class,Unavailable,http://www.hapl.com.au/,http://www.hapl.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FAGOR,12,370,Single,Italy,False,600.0,820.0,IEC,LFT-073IT AUS,AS/NZS 2007.1:2005,2.24091883262,2.0,0.0,2.32,Program No. 7 (Mix 50 deg C),93.0,"Australia,Fiji,New Zealand",0.8,66460,Approved,13.2,Freestanding,False,595.0,2018-04-08,,Single product class,Unavailable,http://www.hapl.com.au/,http://www.hapl.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EUROTAG,12,274,Single,China,True,,,,W60A1A401A,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal,117.0,"Australia,Fiji,New Zealand",0.06,60040,Approved,13.8,Freestanding,False,,2016-10-03,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Omega,14,329,Single,China,True,,,IEC,ODW517WB,AS/NZS 2007.1:2005,3.00238509011,3.0,0.0,1.82,Normal,128.05,"Australia,New Zealand",0.0,73738,Approved,13.7,Freestanding,False,,2018-08-02,,Single product class,Unavailable,,http://www.omegaappliances.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Omega,14,329,Single,China,True,,,IEC,ODW517XB,AS/NZS 2007.1:2005,3.00238509011,3.0,0.0,1.82,Normal,128.05,"Australia,New Zealand",0.0,73738,Approved,13.7,Freestanding,False,,2018-08-02,,Single product class,Unavailable,,http://www.omegaappliances.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Omega,14,329,Dual,China,False,,,IEC,ODW717WB,AS/NZS 2007.1:2005,3.00238509011,3.0,0.87,0.26,Normal,145.8,"Australia,New Zealand",0.24,72495,Approved,13.6,Freestanding,False,,2018-06-04,,Single product class,Unavailable,,http://www.omegaappliances.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Omega,14,329,Dual,China,False,,,IEC,ODW717XB,AS/NZS 2007.1:2005,3.00238509011,3.0,0.87,0.26,Normal,145.8,"Australia,New Zealand",0.24,72495,Approved,13.6,Freestanding,False,,2018-06-04,,Single product class,Unavailable,,http://www.omegaappliances.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Hafele,12,311,Single,China,False,,,IEC,538.21.101,AS/NZS 2007.1:2005,2.72794517526,2.5,0.0,2.38,NORMAL,114.0,Australia,0.0,61194,Approved,12.0,Freestanding,False,,2016-10-10,,Single product class,Available,,http://www.hafele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Blanco,15,245,Single,Turkey,True,,,IEC,BDW4510X,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,1.82,Economic 50°C,136.29,"Australia,New Zealand",0.08,71459,Approved,12.0,Freestanding,False,,2018-04-10,,Single product class,Unavailable,,http://www.blanco-australia.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,DELONGHI,14,317,Single,China,True,600.0,850.0,,DEDW87S,AS/NZS 2007.1:2005,3.10655830866,3.0,0.0,1.76,Normal,139.0,"Australia,New Zealand",0.0,51959,Approved,13.56,Freestanding,False,600.0,2015-08-17,,Single product class,Unavailable,,http://http:www.delonghi.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,HAIER,12,382,Single,China,False,,,,DW12-TFE4WH,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,1.105,Normal,117.0,"Australia,New Zealand",0.027,51665,Approved,11.6,Freestanding,False,,2015-07-20,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,HAIER,12,382,Single,China,False,,,,DW12-TFE4SS,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,1.105,Normal,117.0,"Australia,New Zealand",0.027,51665,Approved,11.6,Freestanding,False,,2015-07-20,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,6,136,Single,Mexico,True,,,,DD60DI6/DD60DCM6/DD60DCW6/DD60CX6/DD60DDFM6/DD60DDFX6,AS/NZS 2007.1:2005,3.11,3.0,0.17,1.09,Normal Eco,170.0,"Australia,Fiji,New Zealand",0.83,51220,Superseded,6.7,Built-in,False,,2015-06-17,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,6,136,Single,Mexico,True,,,,DD60SDFM6/DD60SDFX6/DD60SI6/DD60SCM6/DD60SCW6/DD60SCX6,AS/NZS 2007.1:2005,3.11,3.0,0.17,1.09,Normal Eco,170.0,"Australia,Fiji,New Zealand",0.83,51220,Superseded,6.7,Built-in,False,,2015-06-17,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,6,136,Single,Mexico,True,,,,DD60SDFTX6/DD60SDFTM6/DD60STI6/DD60SCTM6/DD60SCTW6/DD60SCTX6,AS/NZS 2007.1:2005,3.11,3.0,0.17,1.09,Normal Eco,170.0,"Australia,Fiji,New Zealand",0.83,51220,Superseded,6.7,Built-in,False,,2015-06-17,2013-10-23,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,386,Single,Germany,True,,,IEC,PG 8083 SCVi XXL,AS/NZS 2007.1:2005,2.55441524694,2.5,0.00023,0.22,Eco,146.0,"Australia,New Zealand",0.22,72402,Approved,19.1,Built-in,True,,2018-05-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,386,Single,Germany,True,,,IEC,PG 8082 SCi XXL,AS/NZS 2007.1:2005,2.55441524694,2.5,0.00023,0.22,Eco,146.0,"Australia,New Zealand",0.22,72402,Approved,19.1,Built-in,True,,2018-05-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,382,Single,Germany,True,,,IEC,PG 8081i,AS/NZS 2007.1:2005,2.58362044073,2.5,0.00023,0.22,Eco,146.0,"Australia,New Zealand",0.22,72068,Approved,19.2,Built-in,True,,2018-05-22,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,"Germany,Spain",True,,,IEC,SMS40M18AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,81356,Approved,11.8,Built-in,False,,2019-06-05,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,"Germany,Spain",True,,,IEC,SMS40M12AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,81356,Approved,11.8,Built-in,False,,2019-06-05,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,"Germany,Spain",True,,,IEC,SMS63M28AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,81356,Approved,11.8,Built-in,False,,2019-06-05,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,13,268,Single,"Germany,Turkey",False,,,,SMU50E05AU,AS/NZS 2007.1:2005,3.36956198416,3.0,0.127,0.127,Normal 45,135.0,"Australia,Fiji,New Zealand",0.127,56806,Approved,13.47,Built-in,False,,2016-04-30,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,323,Single,Germany,True,,,,SMU69M05AU,AS/NZS 2007.1:2005,3.053987895,3.0,0.0,0.126,Normal 45,157.0,"Australia,Fiji,New Zealand",0.125,51973,Approved,10.22,Built-in,False,,2015-08-12,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SIEMENS,6,135,Single,Germany,True,,,,SK76M530AU,AS/NZS 2007.1:2005,3.12430313532,3.0,0.0,0.125,Normal 45,168.0,"Australia,Fiji,New Zealand",0.125,51919,Approved,7.18,Built-in,False,,2015-07-20,,Single product class,Unavailable,,http://www.siemens-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Tisira,14,310,Single,China,True,600.0,850.0,AS/NZS,TDW14I,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,Normal,113.0,"Australia,New Zealand",0.0,72310,Approved,13.5,Freestanding,False,600.0,2018-08-26,,Single product class,Available,http://www.galanz.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Tisira,14,310,Single,China,True,600.0,850.0,AS/NZS,TDW14X,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,Normal,113.0,"Australia,New Zealand",0.0,72310,Approved,13.5,Freestanding,False,600.0,2018-08-26,,Single product class,Available,http://www.galanz.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Tisira,14,310,Single,China,True,600.0,850.0,AS/NZS,TDW14W,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,Normal,113.0,"Australia,New Zealand",0.0,72310,Approved,13.5,Freestanding,False,600.0,2018-08-26,,Single product class,Available,http://www.galanz.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,260,Single,Germany,True,,,,SMS50E12AU,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,4.62,Normal 45,148.0,"Australia,Fiji,New Zealand",0.111,44476,Approved,12.3,Built-in,False,,2014-08-19,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,260,Single,Germany,True,,,,SMU50E25AU,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,4.62,Normal 45,148.0,"Australia,Fiji,New Zealand",0.111,44476,Approved,12.3,Built-in,False,,2014-08-19,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,260,Single,Germany,True,,,,SMS50E22AU,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,4.62,Normal 45,148.0,"Australia,Fiji,New Zealand",0.111,44476,Approved,12.3,Built-in,False,,2014-08-19,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,260,Single,Germany,True,,,,SMI50E25AU,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,4.62,Normal 45,148.0,"Australia,Fiji,New Zealand",0.111,44476,Approved,12.3,Built-in,False,,2014-08-19,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,260,Single,Germany,True,,,,SMU50E15AU,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,4.62,Normal 45,148.0,"Australia,Fiji,New Zealand",0.111,44476,Approved,12.3,Built-in,False,,2014-08-19,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Siemens,14,225,Single,Germany,,,,,SE66T372AU,AS/NZS 2007.1:2005,4.06766134519,4.0,,,Normal 45,105.0,"Australia,New Zealand",,23831,Superseded,13.6,Built-in,False,,2011-09-21,2007-03-31,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Siemens,14,225,Single,Germany,,,,,SE56T590AU,AS/NZS 2007.1:2005,4.06766134519,4.0,,,Normal 45,105.0,"Australia,New Zealand",,23831,Superseded,13.6,Built-in,False,,2011-09-21,2007-03-31,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Classique,14,310,Single,China,True,600.0,850.0,IEC,CDW66W,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,Normal,113.0,"Australia,Fiji,New Zealand",0.0,71374,Approved,13.5,Freestanding,False,600.0,2018-08-29,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Classique,14,310,Single,China,True,600.0,850.0,IEC,CDW66S,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,Normal,113.0,"Australia,Fiji,New Zealand",0.0,71374,Approved,13.5,Freestanding,False,600.0,2018-08-29,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Germany,Turkey",True,,,IEC,SMS50E32AU,AS/NZS 2007.1:2005,3.57733652345,3.5,0.0,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,65922,Approved,13.47,Built-in,False,,2017-06-17,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Electrolux,13,271,Single,Italy,True,575.0,820.0,IEC,ESL67040R,AS/NZS 2007.1:2005,3.33835194107,3.0,0.00016,0.08738,Eco 50,130.0,"Australia,New Zealand",0.102072,61385,Approved,10.6,Built-in,True,595.0,2016-10-02,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Electrolux,13,271,Single,Italy,True,575.0,820.0,IEC,ESF66814XR,AS/NZS 2007.1:2005,3.33835194107,3.0,0.00016,0.08738,Eco 50,130.0,"Australia,New Zealand",0.102072,61385,Approved,10.6,Built-in,True,595.0,2016-10-02,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,,SMI50E45AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Normal 45,148.0,"Australia,Fiji,New Zealand",0.122,60548,Approved,11.8,Built-in,False,,2016-10-04,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,,SMS50E42AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Normal 45,148.0,"Australia,Fiji,New Zealand",0.122,60548,Approved,11.8,Built-in,False,,2016-10-04,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,,SMU50E45AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Normal 45,148.0,"Australia,Fiji,New Zealand",0.122,60548,Approved,11.8,Built-in,False,,2016-10-04,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,10,197,Single,Germany,False,,,,SPU53E05AU,AS/NZS 2007.1:2005,3.496901984,3.0,0.0,0.127,Normal 45,128.0,"Australia,Fiji,New Zealand",0.127,60538,Approved,10.88,Built-in,False,,2016-10-04,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,HIGHLANDER,14,310,Single,China,True,600.0,850.0,IEC,W60B1A401K,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,Normal,113.0,"Australia,Fiji,New Zealand",0.0,74236,Approved,13.5,Freestanding,False,600.0,2019-01-06,,Single product class,Unavailable,http://www.crossmarkasia.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Venini,12,274,Single,China,True,600.0,850.0,IEC,VDW61S,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,Normal,112.0,"Australia,Fiji,New Zealand",0.0,73348,Approved,11.5,Freestanding,False,600.0,2018-08-07,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Teco,14,329,Single,China,False,600.0,845.0,IEC,TDW14SAMGBD,AS/NZS 2007.1:2005,3.00238509011,3.0,0.0,0.26,Normal,164.0,"Australia,Fiji,New Zealand",0.24,73201,Approved,13.6,Freestanding,False,598.0,2018-07-22,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Teco,14,329,Single,China,False,600.0,845.0,IEC,TDW14WAMGBD,AS/NZS 2007.1:2005,3.00238509011,3.0,0.0,0.26,Normal,164.0,"Australia,Fiji,New Zealand",0.24,73201,Approved,13.6,Freestanding,False,598.0,2018-07-22,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Teco,12,329,Single,China,True,600.0,845.0,IEC,TDW12SAMGBD,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,0.39,Normal,140.0,"Australia,Fiji,New Zealand",0.2,73200,Approved,10.5,Freestanding,False,598.0,2018-07-16,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Teco,12,329,Single,China,True,600.0,845.0,IEC,TDW12WAMGBD,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,0.39,Normal,140.0,"Australia,Fiji,New Zealand",0.2,73200,Approved,10.5,Freestanding,False,598.0,2018-07-16,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.teco.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1481S4,AS/NZS 2007.1:2005,3.51526004106,3.5,3.3e-05,0.639934,Eco and Soft Spray,309.0,"Australia,New Zealand",0.502951,72964,Approved,10.57,Freestanding,True,600.0,2018-07-18,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,274,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1481W4,AS/NZS 2007.1:2005,3.51526004106,3.5,3.3e-05,0.639934,Eco and Soft Spray,309.0,"Australia,New Zealand",0.502951,72964,Approved,10.57,Freestanding,True,600.0,2018-07-18,,Single product class,Available,,
